frame,time_sec,marker_id,x,y,z,rx,ry,rz
1093,18.216667,1,-9673.214985,-1874.511602,271975.326639,0.216792,3.149826,0.438486
1093,18.216667,7,-4897.740340,-2678.604064,279873.015137,0.213159,3.045887,-0.114272
1094,18.233333,7,-4870.258560,-2619.924671,276519.279399,-0.167012,-2.909361,-0.066053
1095,18.250000,1,-9657.609132,-1868.075241,271458.375964,0.218992,3.143366,0.458137
1095,18.250000,7,-4889.626599,-2674.415413,279391.493476,0.209880,3.077795,-0.201015
1096,18.266667,1,-9657.609132,-1868.075241,271458.375964,0.218992,3.143366,0.458137
1096,18.266667,7,-4889.626599,-2674.415413,279391.493476,0.209880,3.077795,-0.201015
1097,18.283333,1,-9705.528388,-1881.890524,272648.777630,0.222114,3.130973,0.451769
1097,18.283333,7,-4880.262561,-2670.882532,279014.800093,0.209236,3.093437,-0.217423
1098,18.300000,1,-9691.578299,-1876.991963,272339.326874,0.220925,3.118239,0.445707
1099,18.316667,1,-9690.067306,-1879.419288,272295.795095,0.219686,3.122046,0.458641
1099,18.316667,7,-4880.262561,-2670.882532,279014.800093,0.209236,3.093437,-0.217423
1100,18.333333,1,-9705.528388,-1881.890524,272648.777630,0.222114,3.130973,0.451769
1100,18.333333,7,-4880.262561,-2670.882532,279014.800093,0.209236,3.093437,-0.217423
1101,18.350000,7,-4875.474163,-2669.678381,278572.702630,0.206636,3.095174,-0.253170
1102,18.366667,7,-4875.474163,-2669.678381,278572.702630,0.206636,3.095174,-0.253170
1103,18.383333,1,-9690.067306,-1879.419288,272295.795095,0.219686,3.122046,0.458641
1103,18.383333,7,-4878.789345,-2641.922007,277856.350490,-0.211943,-3.349736,0.048714
1104,18.400000,1,-9705.528388,-1881.890524,272648.777630,0.222114,3.130973,0.451769
1104,18.400000,7,-4878.789345,-2641.922007,277856.350490,-0.211943,-3.349736,0.048714
1105,18.416667,7,-4891.771290,-2650.174157,278421.500508,-0.207351,-3.329585,0.056768
1106,18.433333,7,-4895.147247,-2679.968813,279373.246167,0.210041,3.080267,-0.203513
1107,18.450000,7,-4895.147247,-2679.968813,279373.246167,0.210041,3.080267,-0.203513
1108,18.466667,7,-4885.507607,-2673.571795,278986.142870,0.207500,3.082858,-0.237970
1109,18.483333,7,-4895.147247,-2679.968813,279373.246167,0.210041,3.080267,-0.203513
1110,18.500000,1,-9688.818417,-1880.327805,272422.658798,0.221897,3.109328,0.452273
1110,18.500000,7,-4892.947262,-2656.715190,278814.372220,0.190881,2.950995,-0.040188
1111,18.516667,1,-9688.818417,-1880.327805,272422.658798,0.221897,3.109328,0.452273
1112,18.533333,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1112,18.533333,7,-4892.947262,-2656.715190,278814.372220,0.190881,2.950995,-0.040188
1113,18.550000,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1113,18.550000,7,-4892.947262,-2656.715190,278814.372220,0.190881,2.950995,-0.040188
1114,18.566667,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1114,18.566667,7,-4892.947262,-2656.715190,278814.372220,0.190881,2.950995,-0.040188
1115,18.583333,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1115,18.583333,7,-4866.973789,-2668.211881,278419.101765,0.212464,3.093073,-0.253367
1116,18.600000,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1116,18.600000,7,-4928.491381,-2652.301311,280100.053492,-0.219252,-3.154151,0.164721
1117,18.616667,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1117,18.616667,7,-4936.176346,-2639.008973,280333.468726,-0.195612,-3.068408,-0.053212
1118,18.633333,7,-4935.094226,-2642.432261,280096.500153,-0.201366,-3.045143,-0.065330
1119,18.650000,7,-4935.094226,-2642.432261,280096.500153,-0.201366,-3.045143,-0.065330
1121,18.683333,7,-4931.795707,-2642.453068,280423.462146,-0.200605,-3.079365,-0.108091
1122,18.700000,7,-4933.975847,-2642.172852,280394.809351,-0.201019,-3.108716,-0.113760
1124,18.733333,1,-9687.617536,-1882.817077,272387.780225,0.220683,3.113312,0.464868
1124,18.733333,7,-4917.818638,-2643.806222,279932.200608,-0.190967,-3.021366,-0.052722
1125,18.750000,7,-4911.112437,-2635.107369,280279.349721,-0.183998,-3.155397,-0.170087
1126,18.766667,1,-9681.815331,-1876.151939,272220.915532,0.218757,3.131436,0.451173
1126,18.766667,7,-4911.112437,-2635.107369,280279.349721,-0.183998,-3.155397,-0.170087
1127,18.783333,1,-9681.815331,-1876.151939,272220.915532,0.218757,3.131436,0.451173
1127,18.783333,7,-4911.112437,-2635.107369,280279.349721,-0.183998,-3.155397,-0.170087
1128,18.800000,1,-9681.815331,-1876.151939,272220.915532,0.218757,3.131436,0.451173
1128,18.800000,7,-4911.112437,-2635.107369,280279.349721,-0.183998,-3.155397,-0.170087
1129,18.816667,7,-4911.112437,-2635.107369,280279.349721,-0.183998,-3.155397,-0.170087
1130,18.833333,1,-9681.815331,-1876.151939,272220.915532,0.218757,3.131436,0.451173
1130,18.833333,7,-4913.128692,-2636.758726,279487.584841,-0.186286,-2.995533,-0.047364
1131,18.850000,1,-9681.815331,-1876.151939,272220.915532,0.218757,3.131436,0.451173
1131,18.850000,7,-4913.128692,-2636.758726,279487.584841,-0.186286,-2.995533,-0.047364
1132,18.866667,7,-4857.952306,-2650.570518,277729.370856,0.224427,3.099653,-0.324445
1133,18.883333,7,-4882.232016,-2660.360651,278786.081048,0.224379,3.105891,-0.266248
1134,18.900000,1,-9698.271121,-1882.773729,272762.251939,0.216550,3.137470,0.430746
1134,18.900000,7,-4868.506421,-2657.462428,278167.430872,0.227378,3.102415,-0.297367
1135,18.916667,1,-9698.271121,-1882.773729,272762.251939,0.216550,3.137470,0.430746
1135,18.916667,7,-4913.128692,-2636.758726,279487.584841,-0.186286,-2.995533,-0.047364
1136,18.933333,1,-9714.425052,-1888.243373,273135.650953,0.220358,3.144214,0.409757
1136,18.933333,7,-4913.128692,-2636.758726,279487.584841,-0.186286,-2.995533,-0.047364
1137,18.950000,1,-9714.425052,-1888.243373,273135.650953,0.220358,3.144214,0.409757
1137,18.950000,7,-4913.128692,-2636.758726,279487.584841,-0.186286,-2.995533,-0.047364
1138,18.966667,1,-9714.425052,-1888.243373,273135.650953,0.220358,3.144214,0.409757
1138,18.966667,7,-4882.232016,-2660.360651,278786.081048,0.224379,3.105891,-0.266248
1139,18.983333,1,-9718.876908,-1891.889812,273262.957842,0.221263,3.134081,0.416585
1139,18.983333,7,-4920.669175,-2655.811357,280507.173460,-0.211317,-3.201567,0.092449
1141,19.016667,7,-4918.632575,-2633.682140,279484.542839,-0.198136,-3.025864,-0.085320
1142,19.033333,7,-4918.632575,-2633.682140,279484.542839,-0.198136,-3.025864,-0.085320
1143,19.050000,7,-4918.632575,-2633.682140,279484.542839,-0.198136,-3.025864,-0.085320
1144,19.066667,7,-4918.632575,-2633.682140,279484.542839,-0.198136,-3.025864,-0.085320
1145,19.083333,7,-4918.632575,-2633.682140,279484.542839,-0.198136,-3.025864,-0.085320
1146,19.100000,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1146,19.100000,7,-4928.307304,-2636.148181,280041.485988,-0.201144,-3.042734,-0.071584
1147,19.116667,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1147,19.116667,7,-4928.307304,-2636.148181,280041.485988,-0.201144,-3.042734,-0.071584
1148,19.133333,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1148,19.133333,7,-4928.307304,-2636.148181,280041.485988,-0.201144,-3.042734,-0.071584
1149,19.150000,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1149,19.150000,7,-4882.732861,-2609.128107,278494.275108,-0.191033,-3.139876,-0.298672
1150,19.166667,7,-4924.861156,-2629.810000,279667.033646,-0.196284,-3.014959,-0.058661
1151,19.183333,1,-9710.640286,-1888.526442,273189.985495,0.219919,3.137033,0.431397
1152,19.200000,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1152,19.200000,7,-4997.543369,-2699.041906,284325.327778,-0.185505,-3.115234,-0.041734
1153,19.216667,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1153,19.216667,7,-4847.743567,-2615.136213,275729.987018,-0.171956,-2.907299,-0.089870
1154,19.233333,1,-9731.015728,-1885.329891,273519.987632,0.216791,3.153844,0.405764
1154,19.233333,7,-4847.743567,-2615.136213,275729.987018,-0.171956,-2.907299,-0.089870
1155,19.250000,1,-9701.264475,-1889.507905,272924.302112,0.224966,3.146808,0.424252
1155,19.250000,7,-4918.696578,-2642.613592,279820.253965,-0.186729,-3.028799,-0.079290
1156,19.266667,1,-9701.264475,-1889.507905,272924.302112,0.224966,3.146808,0.424252
1156,19.266667,7,-4912.689000,-2640.616418,279300.995839,-0.187911,-3.002780,-0.066536
1157,19.283333,7,-4912.689000,-2640.616418,279300.995839,-0.187911,-3.002780,-0.066536
1158,19.300000,1,-9685.357520,-1884.087156,272557.555211,0.221165,3.140136,0.444436
1158,19.300000,7,-4912.689000,-2640.616418,279300.995839,-0.187911,-3.002780,-0.066536
1159,19.316667,7,-4918.696578,-2642.613592,279820.253965,-0.186729,-3.028799,-0.079290
1160,19.333333,7,-4918.696578,-2642.613592,279820.253965,-0.186729,-3.028799,-0.079290
1161,19.350000,7,-4918.696578,-2642.613592,279820.253965,-0.186729,-3.028799,-0.079290
1162,19.366667,1,-9701.264475,-1889.507905,272924.302112,0.224966,3.146808,0.424252
1162,19.366667,7,-4918.696578,-2642.613592,279820.253965,-0.186729,-3.028799,-0.079290
1163,19.383333,7,-4918.696578,-2642.613592,279820.253965,-0.186729,-3.028799,-0.079290
1164,19.400000,7,-4899.415384,-2633.809852,278872.417304,-0.188756,-2.994770,-0.046729
1165,19.416667,7,-4908.334960,-2633.781598,278877.905644,-0.183513,-2.980370,-0.060161
1166,19.433333,7,-4908.334960,-2633.781598,278877.905644,-0.183513,-2.980370,-0.060161
1168,19.466667,7,-4913.664195,-2659.506023,280288.517929,-0.221649,-3.232360,0.095387
1169,19.483333,1,-9639.264160,-1878.843488,271419.515857,0.224618,3.136734,0.475352
1169,19.483333,7,-4913.664195,-2659.506023,280288.517929,-0.221649,-3.232360,0.095387
1170,19.500000,7,-4882.821888,-2663.183323,278889.270827,0.186248,2.975122,-0.050679
1171,19.516667,7,-4907.717744,-2654.738813,279739.858404,-0.210339,-3.136758,0.188550
1172,19.533333,7,-4900.610720,-2646.661505,279169.086558,-0.213639,-3.135819,0.227731
1173,19.550000,7,-4900.610720,-2646.661505,279169.086558,-0.213639,-3.135819,0.227731
1174,19.566667,7,-4929.548019,-2644.344427,280286.203905,-0.195301,-3.063154,-0.044763
1175,19.583333,7,-4875.489050,-2656.696191,278812.755825,0.190854,2.950785,-0.038289
1176,19.600000,7,-4872.092482,-2636.200270,277624.158402,-0.172314,-2.945251,-0.047844
1177,19.616667,1,-9710.640286,-1888.526442,273189.985495,0.219919,3.137033,0.431397
1177,19.616667,7,-4875.489050,-2656.696191,278812.755825,0.190854,2.950785,-0.038289
1178,19.633333,7,-4872.092482,-2636.200270,277624.158402,-0.172314,-2.945251,-0.047844
1179,19.650000,1,-9661.125695,-1874.788177,272039.128778,0.210090,3.116558,0.477607
1179,19.650000,7,-4911.766276,-2652.710591,280145.015896,-0.219269,-3.154914,0.160184
1180,19.666667,7,-4929.548019,-2644.344427,280286.203905,-0.195301,-3.063154,-0.044763
1181,19.683333,1,-9673.913513,-1885.161653,272318.951154,0.219696,3.121870,0.457761
1181,19.683333,7,-4929.548019,-2644.344427,280286.203905,-0.195301,-3.063154,-0.044763
1182,19.700000,7,-4917.417302,-2642.322890,280087.270540,-0.201363,-3.045649,-0.070862
1183,19.716667,1,-9710.640286,-1888.526442,273189.985495,0.219919,3.137033,0.431397
1183,19.716667,7,-4917.417302,-2642.322890,280087.270540,-0.201363,-3.045649,-0.070862
1184,19.733333,1,-9710.640286,-1888.526442,273189.985495,0.219919,3.137033,0.431397
1184,19.733333,7,-4917.417302,-2642.322890,280087.270540,-0.201363,-3.045649,-0.070862
1185,19.750000,7,-4899.153217,-2639.590207,279193.821389,-0.193778,-3.004289,-0.069524
1186,19.766667,1,-9702.876390,-1889.905176,272968.434876,0.219379,3.153755,0.404155
1186,19.766667,7,-4915.475332,-2648.363930,279811.020676,-0.192406,-3.047674,-0.060374
1187,19.783333,7,-4899.153217,-2639.590207,279193.821389,-0.193778,-3.004289,-0.069524
1188,19.800000,7,-4899.153217,-2639.590207,279193.821389,-0.193778,-3.004289,-0.069524
1189,19.816667,1,-9658.292980,-1871.471919,271957.579460,0.209084,3.125302,0.470991
1189,19.816667,7,-4901.576842,-2635.171381,279332.031934,-0.188032,-3.005018,-0.071454
1190,19.833333,1,-9658.292980,-1871.471919,271957.579460,0.209084,3.125302,0.470991
1190,19.833333,7,-4902.028957,-2633.137333,280075.538770,-0.184214,-3.113861,-0.174616
1191,19.850000,1,-9658.292980,-1871.471919,271957.579460,0.209084,3.125302,0.470991
1191,19.850000,7,-4899.153217,-2639.590207,279193.821389,-0.193778,-3.004289,-0.069524
1192,19.866667,7,-4849.896641,-2652.156883,277603.893253,0.228062,3.091683,-0.309989
1193,19.883333,7,-4912.154585,-2660.117711,280355.128660,-0.217499,-3.201663,0.093054
1194,19.900000,7,-4892.130844,-2629.381860,279687.155449,-0.183753,-3.135035,-0.198695
1195,19.916667,1,-9707.945534,-1888.085694,273113.050687,0.220330,3.143988,0.410721
1195,19.916667,7,-4912.154585,-2660.117711,280355.128660,-0.217499,-3.201663,0.093054
1196,19.933333,1,-9707.945534,-1888.085694,273113.050687,0.220330,3.143988,0.410721
1196,19.933333,7,-4912.154585,-2660.117711,280355.128660,-0.217499,-3.201663,0.093054
1197,19.950000,1,-9691.816894,-1882.620025,272740.134088,0.216525,3.137262,0.431627
1197,19.950000,7,-4856.878494,-2635.089109,277439.274601,-0.209931,-3.367735,0.040695
1198,19.966667,7,-4899.153217,-2639.590207,279193.821389,-0.193778,-3.004289,-0.069524
1199,19.983333,7,-4856.878494,-2635.089109,277439.274601,-0.209931,-3.367735,0.040695
1200,20.000000,7,-4897.781916,-2654.143706,279702.836687,-0.219482,-3.205152,0.135961
1201,20.016667,7,-4897.781916,-2654.143706,279702.836687,-0.219482,-3.205152,0.135961
1202,20.033333,7,-4902.511673,-2659.524671,279962.082635,-0.219494,-3.181355,0.148350
1203,20.050000,7,-4897.865384,-2649.873742,279517.507131,-0.222515,-3.152064,0.208661
1204,20.066667,1,-9694.494332,-1883.708321,272893.205117,0.224979,3.147100,0.425344
1205,20.083333,7,-4904.789021,-2657.871012,280081.104221,-0.219504,-3.157249,0.166096
1206,20.100000,7,-4904.789021,-2657.871012,280081.104221,-0.219504,-3.157249,0.166096
1207,20.116667,7,-4904.789021,-2657.871012,280081.104221,-0.219504,-3.157249,0.166096
1208,20.133333,1,-9694.494332,-1883.708321,272893.205117,0.224979,3.147100,0.425344
1208,20.133333,7,-4904.789021,-2657.871012,280081.104221,-0.219504,-3.157249,0.166096
1209,20.150000,1,-9694.494332,-1883.708321,272893.205117,0.224979,3.147100,0.425344
1209,20.150000,7,-4904.789021,-2657.871012,280081.104221,-0.219504,-3.157249,0.166096
1210,20.166667,7,-4904.789021,-2657.871012,280081.104221,-0.219504,-3.157249,0.166096
1211,20.183333,7,-4910.688243,-2665.313868,280589.013835,-0.216740,-3.166579,0.116014
1212,20.200000,1,-9678.642824,-1878.305121,272527.802505,0.221177,3.140400,0.445439
1212,20.200000,7,-4856.891431,-2657.453466,278166.074455,0.227374,3.102441,-0.297399
1213,20.216667,1,-9678.642824,-1878.305121,272527.802505,0.221177,3.140400,0.445439
1213,20.216667,7,-4856.891431,-2657.453466,278166.074455,0.227374,3.102441,-0.297399
1214,20.233333,1,-9678.642824,-1878.305121,272527.802505,0.221177,3.140400,0.445439
1214,20.233333,7,-4856.891431,-2657.453466,278166.074455,0.227374,3.102441,-0.297399
1215,20.250000,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1215,20.250000,7,-4868.661401,-2656.790791,279680.249801,0.186626,3.111391,-0.134808
1216,20.266667,1,-9691.080421,-1884.236215,272955.474669,0.219431,3.154352,0.404409
1216,20.266667,7,-4869.989384,-2659.558120,278490.582397,0.188933,2.966618,-0.083826
1217,20.283333,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1217,20.283333,7,-4858.240362,-2630.564204,278489.257617,0.164453,2.956041,0.006238
1218,20.300000,7,-4835.693253,-2616.118239,277142.920112,-0.202651,-3.162276,-0.347688
1219,20.316667,7,-4835.693253,-2616.118239,277142.920112,-0.202651,-3.162276,-0.347688
1220,20.333333,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1221,20.350000,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1221,20.350000,7,-4838.881694,-2611.966909,277317.564832,0.194847,3.086175,0.363794
1223,20.383333,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1223,20.383333,7,-4868.678159,-2654.148419,279688.147812,0.184640,3.093847,-0.161342
1224,20.400000,7,-4885.506543,-2666.398025,279587.534487,0.201650,3.243491,0.040187
1225,20.416667,7,-4885.506543,-2666.398025,279587.534487,0.201650,3.243491,0.040187
1226,20.433333,7,-4863.697760,-2652.896745,279230.860304,0.182276,3.098853,-0.207609
1227,20.450000,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1227,20.450000,7,-4885.506543,-2666.398025,279587.534487,0.201650,3.243491,0.040187
1228,20.466667,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1228,20.466667,7,-4887.262026,-2667.640982,279953.479800,0.187667,3.023477,-0.059577
1229,20.483333,1,-9688.951810,-1880.959124,272894.664692,0.218047,3.156860,0.418997
1229,20.483333,7,-4834.965679,-2617.340388,276909.117485,0.197055,3.101651,-0.344949
1230,20.500000,1,-9699.188964,-1888.512400,273187.181734,0.219930,3.137070,0.431440
1230,20.500000,7,-4858.541367,-2652.077506,278011.467281,0.190447,2.944965,-0.069962
1231,20.516667,1,-9699.188964,-1888.512400,273187.181734,0.219930,3.137070,0.431440
1231,20.516667,7,-4858.541367,-2652.077506,278011.467281,0.190447,2.944965,-0.069962
1232,20.533333,7,-4858.541367,-2652.077506,278011.467281,0.190447,2.944965,-0.069962
1233,20.550000,7,-4889.487514,-2645.908895,279704.553832,-0.216460,-3.152647,0.205672
1234,20.566667,7,-4853.169167,-2650.826453,277875.071819,0.191370,2.931765,-0.077840
1235,20.583333,7,-4853.169167,-2650.826453,277875.071819,0.191370,2.931765,-0.077840
1236,20.600000,7,-4858.541367,-2652.077506,278011.467281,0.190447,2.944965,-0.069962
1237,20.616667,7,-4858.541367,-2652.077506,278011.467281,0.190447,2.944965,-0.069962
1238,20.633333,1,-9700.931982,-1891.716107,273237.288609,0.221246,3.133897,0.417573
1238,20.633333,7,-4905.097778,-2652.282574,280097.204434,-0.219243,-3.154108,0.164822
1239,20.650000,7,-4858.110003,-2653.307838,278146.915268,0.189533,2.958881,-0.059484
1240,20.666667,7,-4905.097778,-2652.282574,280097.204434,-0.219243,-3.154108,0.164822
1241,20.683333,7,-4908.839775,-2655.880865,280487.818776,-0.222548,-3.176445,0.143577
1242,20.700000,1,-9699.188964,-1888.512400,273187.181734,0.219930,3.137070,0.431440
1242,20.700000,7,-4890.630127,-2646.245674,279443.532852,-0.221827,-3.166975,0.194375
1243,20.716667,1,-9699.188964,-1888.512400,273187.181734,0.219930,3.137070,0.431440
1243,20.716667,7,-4890.630127,-2646.245674,279443.532852,-0.221827,-3.166975,0.194375
1244,20.733333,7,-4845.519920,-2648.304227,277599.824373,0.193088,2.937333,-0.097662
1245,20.750000,7,-4847.550494,-2630.613219,277567.032207,-0.203459,-3.368323,0.039000
1246,20.766667,1,-9704.436342,-1895.179190,273338.062111,0.222151,3.124005,0.424772
1246,20.766667,7,-4863.860147,-2656.694256,278812.132320,0.190857,2.950842,-0.038321
